1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
32612,16497,8037,4167,2078,1040,488,257,135,76,29,22,9,5,1,0,0,0,1,0
32757,16375,7998,4155,2087,949,526,246,145,66,42,23,9,2,1,2,0,0,0,0
32531,16502,8091,4121,2069,1101,502,247,116,70,37,14,8,5,2,0,0,0,0,0
32676,16299,8160,4178,2068,1045,521,242,132,49,29,20,7,6,2,1,1,0,1,0
32309,16414,8105,4213,2038,1023,527,244,139,70,40,16,6,3,1,2,2,0,0,0
32530,16272,8097,4252,2009,1059,537,248,117,68,31,15,12,5,1,0,0,0,1,0
32485,16491,8180,4151,1996,1076,456,258,127,84,32,10,9,7,1,3,0,0,1,0
32176,16159,8166,4238,2088,1064,511,260,142,79,28,11,11,2,2,3,0,1,1,0
32607,16591,8148,4125,2037,1007,497,253,138,75,31,18,7,3,1,2,1,0,0,0
32566,16656,8166,4087,1986,1063,499,267,119,68,23,15,7,11,1,3,0,1,0,0
32577,16329,8166,4085,2126,1026,529,248,129,66,35,24,7,5,2,1,0,1,0,0
32184,16479,8044,4119,2078,1057,539,254,137,60,27,25,10,5,0,2,1,1,0,0
32650,16456,8114,4103,2008,1050,494,267,136,79,27,16,12,7,1,2,0,0,0,0
32893,16277,8183,4213,2024,1022,509,269,124,48,26,9,8,5,2,0,0,0,0,0
32811,16630,8132,4100,2020,1072,477,257,102,63,35,13,12,2,1,2,1,0,0,0
32513,16316,8213,4182,2072,1057,471,258,113,70,39,20,11,5,2,1,0,0,0,0
33070,16421,7974,4001,1930,1037,506,229,108,41,26,18,9,1,5,0,1,1,0,0
32514,16526,8138,4139,2020,1107,529,278,115,53,30,15,2,6,1,1,0,1,1,0
32622,16636,8090,4112,1997,1042,512,278,131,59,26,12,9,4,1,1,1,0,0,0
32421,16590,8245,4120,2045,1007,501,258,110,72,32,19,5,6,1,0,1,1,0,0
32391,16472,8114,4090,2022,1069,561,246,138,72,36,19,9,5,4,1,1,1,0,0
31714,16262,8104,4172,2039,1093,555,290,130,78,36,29,10,3,3,1,0,0,0,0
32358,16205,8185,4121,2060,1034,562,276,112,79,25,14,6,8,1,1,1,0,1,0
32041,16537,8120,4166,2084,1059,521,304,142,77,44,11,10,7,1,2,0,1,0,1
32198,16344,8079,4061,2048,1073,501,253,128,74,30,17,8,4,3,2,1,1,0,0
32441,16469,8114,4120,2019,1029,515,222,130,70,36,16,8,3,2,0,0,1,0,0
31973,16437,8233,4132,2033,1053,515,300,133,65,47,21,5,5,0,2,0,0,0,0
32761,16352,8106,4215,2023,1098,483,239,115,65,41,15,4,3,2,2,0,0,0,0
32528,16627,8119,4079,2009,1057,505,285,122,54,39,21,10,3,2,0,0,0,0,0
32543,16460,8166,4160,2071,1053,476,237,137,69,28,13,7,9,1,1,0,0,0,0
32595,16682,7961,4114,2025,1104,474,284,127,71,28,17,5,3,3,0,0,0,0,0
32416,16536,8192,4144,2068,1047,517,266,123,65,36,15,5,5,1,1,0,0,0,0
32241,16465,8146,4088,2112,1105,509,271,114,72,36,16,12,5,3,1,1,2,0,0
32628,16489,8109,4182,2052,1054,496,239,128,71,28,17,8,1,0,2,1,1,0,0
32532,16514,8146,4236,1958,1033,541,240,125,56,37,11,14,4,3,0,0,0,0,1
32654,16433,8116,4134,1995,1103,510,274,125,43,31,21,8,7,0,2,0,0,1,0
32390,16482,8216,4178,2052,1053,497,252,132,63,30,16,10,5,1,0,1,1,0,1
32540,16391,8137,4168,2098,1021,511,251,140,60,27,21,9,4,5,1,0,0,0,0
32332,16654,8171,4079,2017,1080,521,280,127,47,36,14,14,5,2,1,0,0,0,0
32296,16326,8147,4138,2047,1120,511,251,143,75,20,22,5,4,4,1,0,0,1,0
32138,16238,8253,4139,2100,1057,544,255,134,61,34,17,9,6,1,0,0,1,1,0
32393,16404,8141,4109,2138,1029,537,264,132,74,35,12,10,1,0,1,1,0,0,0
32546,16463,8093,4163,2001,1078,523,263,129,67,23,14,9,6,2,3,0,0,0,0
32691,16333,8082,4057,2100,1091,526,283,105,68,29,14,8,4,3,3,1,0,1,0
32828,16586,8102,4120,1988,1062,505,242,124,65,26,17,8,4,0,2,0,0,0,0
32543,16287,8184,4173,2094,1053,506,244,113,73,34,20,4,7,3,1,0,0,0,0
32450,16477,8206,4030,2073,1043,531,287,124,61,25,18,12,4,4,3,0,1,0,0
32211,16328,8271,4178,2007,1095,529,265,118,61,24,20,7,3,2,3,1,0,0,0
32166,16636,8097,4163,2030,1046,491,261,133,58,36,20,9,4,3,2,1,1,0,0
32335,16376,8105,4192,2086,1079,509,262,128,72,23,13,9,6,3,1,0,0,0,0
32245,16476,8207,4145,2006,1070,468,228,150,72,37,18,10,1,4,0,0,0,0,0
32768,16518,8213,4086,2024,1045,480,281,132,67,31,9,7,2,1,2,0,0,1,0
32404,16599,8019,4111,2085,1063,520,257,122,72,42,15,6,9,0,0,0,0,1,0
32453,16431,8126,4126,2092,1036,518,262,152,53,28,19,10,4,2,4,0,0,0,0
32156,16345,8110,4221,2062,1075,515,273,138,70,25,18,8,7,4,0,0,3,0,0
32554,16598,8115,4037,2071,1074,523,259,136,70,29,14,8,7,2,1,1,0,0,0
32193,16399,8204,4151,2079,1065,522,257,131,56,20,19,15,6,2,1,0,0,0,0
32693,16506,8037,4087,2034,1029,508,298,106,76,27,16,7,5,2,0,1,0,0,0
31701,16303,8131,4240,2154,1138,555,292,162,95,43,27,21,10,3,6,1,3,1,0
32427,16277,8158,4190,2075,1053,505,264,129,63,32,17,8,4,2,0,0,1,0,0
32283,16370,8208,4209,2011,1044,520,276,135,82,36,15,8,2,3,0,0,0,0,0
32013,16021,8098,4309,2087,1090,514,270,122,86,34,21,9,7,0,1,2,0,1,0
32610,16428,8110,4172,2024,1111,490,252,120,64,23,13,8,4,0,1,0,0,0,0
32474,16446,8264,4260,2006,1011,509,238,139,60,31,17,8,3,1,0,0,0,0,0
32468,16510,8150,4069,2090,1039,480,259,123,55,34,19,9,3,3,4,0,0,0,0
32475,16572,8160,4093,2025,1051,511,256,121,64,22,18,9,5,4,0,1,0,0,0
32624,16430,8151,4215,1980,1076,501,249,158,62,29,8,4,5,2,1,0,1,0,0
32258,16432,8070,4134,2054,1047,530,266,140,74,24,13,8,5,2,3,0,0,0,0
31950,16392,8097,4176,2124,1083,512,288,136,68,42,18,14,1,1,3,1,1,1,0
31906,16418,8135,4088,2119,1076,541,287,140,76,29,15,11,3,1,2,0,0,0,0
32198,16277,8179,4105,2120,1056,515,268,134,80,30,18,9,7,1,2,0,0,0,0
32422,16485,8214,4154,2033,1062,487,210,132,72,34,21,6,6,0,2,1,0,0,1
31797,16160,8184,4118,2108,1147,550,280,138,82,45,15,7,7,1,1,0,0,1,0
32628,16510,8027,4080,2084,1066,537,277,120,68,32,10,10,3,3,2,2,1,0,0
31929,16266,8031,4093,2094,1068,556,289,137,82,38,23,9,5,1,3,0,1,0,0
32085,16220,8113,4227,2092,1046,539,264,143,58,28,14,8,4,7,0,0,0,0,0
32728,16482,8208,4125,2036,1003,491,233,149,79,30,12,10,3,2,0,2,0,0,0
32525,16475,8142,4157,2068,1062,474,264,124,58,24,15,7,3,2,3,1,1,0,0
32360,16472,8165,4125,1993,1099,499,255,128,56,31,18,6,8,2,0,1,0,0,0
31969,16404,8124,4226,2066,1063,489,268,130,69,43,16,6,4,0,0,0,0,0,0
32645,16469,8174,4078,2128,1035,477,266,125,54,34,14,10,4,1,1,0,0,0,0
32516,16393,8148,4133,2107,1056,539,252,133,56,22,8,11,4,2,0,0,1,0,0
32704,16420,8197,4115,2075,1045,506,254,117,49,26,14,10,9,2,1,0,1,0,0
32841,16278,8166,4162,2013,1064,513,247,120,65,33,17,9,3,0,1,1,1,0,0
32144,16238,8154,4127,2064,1109,538,300,128,74,31,13,8,4,2,1,0,0,0,0
32244,16152,8120,4220,2086,1077,551,276,136,66,32,15,10,4,1,2,0,0,0,0
32632,16395,8114,4154,1984,1045,490,258,132,65,28,20,9,4,4,1,0,0,0,1
32109,16352,8222,4156,2095,1062,505,258,141,72,20,14,11,6,1,0,1,1,0,0
32281,16588,8104,4144,2079,1021,492,275,148,81,19,20,12,4,1,1,2,1,0,0
32140,16554,8158,4119,2092,1115,511,262,130,69,29,7,10,3,0,0,0,0,0,0
32884,16597,8160,4117,1999,1033,493,259,112,71,36,14,8,3,1,2,1,1,0,0
32557,16193,8042,4364,2055,1008,490,257,137,66,35,14,6,5,3,0,0,0,0,0
32472,16425,8103,4153,2079,1072,534,272,119,73,23,18,10,4,1,2,0,1,0,0
32501,16583,8139,4155,2036,1053,470,280,114,63,33,12,5,6,2,4,0,0,0,0
32841,16062,7789,4047,1933,977,475,243,133,75,36,14,8,6,1,2,1,0,1,0
32658,16471,8103,4124,2051,1051,502,243,125,63,29,13,8,4,2,1,0,0,0,0
31832,16026,8057,4173,2090,1115,552,294,146,71,27,27,17,5,3,1,0,1,0,0
32497,16440,8101,4165,2048,1043,525,240,130,60,22,17,11,2,2,1,0,0,0,0
32234,16277,8174,4283,1995,1029,541,268,122,52,34,19,9,4,3,1,0,0,0,0
32678,16437,8099,4110,2029,1102,477,286,132,56,30,19,15,6,1,0,0,0,0,0
32582,16499,8156,4088,2051,1063,520,238,127,52,29,23,14,5,3,1,1,0,0,0
31762,16331,8199,4203,2085,1109,545,252,124,74,38,18,11,9,5,1,0,0,1,0
32574,16468,8020,4230,1951,1084,530,254,122,74,24,18,5,9,1,2,3,0,0,0
32242,16487,8136,4178,1999,1079,535,281,106,65,31,18,9,5,4,0,0,0,0,0
32475,16579,8158,4194,2070,1027,513,242,134,53,25,17,10,5,4,0,0,0,0,0
32288,16226,8011,4178,2024,1098,548,261,143,59,43,16,7,9,4,2,0,0,0,0
31909,16305,8064,4275,2065,1037,537,272,129,68,32,19,9,8,1,2,0,1,0,0
32363,16264,8330,4217,2018,996,514,281,132,84,37,23,10,4,1,1,2,1,2,0
32551,16320,8245,4104,2077,1080,488,255,138,60,26,15,8,6,2,0,0,0,0,0
32785,16477,8103,4107,1969,1092,477,275,123,76,24,22,11,3,1,1,0,0,1,0
32609,16492,8101,4062,2080,1035,531,268,141,58,27,20,8,5,1,0,0,0,1,0
32335,16417,8101,4105,1972,1079,506,259,148,64,35,15,7,5,2,0,0,0,0,0
32633,16412,8106,4165,2042,1015,527,264,134,64,32,15,10,4,2,2,0,1,0,1
32418,16305,8130,4133,2072,1102,524,266,130,85,36,10,10,5,3,1,1,0,0,0
32709,16453,8097,4085,2098,1040,494,270,120,62,39,18,8,6,1,1,2,0,0,0
32572,16374,8158,4060,2084,1102,490,238,128,64,37,23,6,3,3,1,0,1,0,0
32231,16190,8179,4181,2053,1067,503,272,139,91,35,23,10,5,2,3,0,0,0,0
32290,16218,8114,4191,2057,1098,513,244,122,70,35,13,13,3,3,2,0,0,0,0
32854,16527,8109,4075,2071,1037,474,257,129,60,24,17,12,11,3,1,0,0,0,0
32476,16324,8235,4232,1987,1066,518,266,109,51,26,18,8,10,2,0,2,0,0,0
32883,16257,8093,4163,2017,1092,486,253,138,69,37,22,12,6,0,0,0,0,0,0
32451,16297,8050,4255,2047,1022,514,263,138,64,37,11,9,2,2,1,2,0,1,0
32120,16501,8086,4168,2031,1047,563,289,129,61,28,23,11,3,1,2,0,0,0,0
32077,16445,8155,4118,2060,1084,507,241,136,63,28,20,14,6,2,2,0,0,0,1
30549,15393,7794,4201,2221,1286,628,387,192,113,57,45,24,18,4,7,2,2,0,1
32391,16328,8238,4106,2063,1101,474,246,133,62,37,23,10,6,3,3,1,1,0,0
31450,15379,7556,4107,2006,1110,600,315,178,97,58,34,18,10,10,1,1,0,3,0
31699,15924,7965,4125,2112,1112,626,296,142,91,44,31,9,8,4,2,0,0,0,1
31930,16358,8156,4131,2033,1128,533,265,134,78,37,13,7,8,2,1,0,0,0,0
32334,16355,8138,4132,2102,1052,529,256,119,50,45,17,7,1,3,2,0,0,0,0
32721,16352,8248,4167,1970,1032,541,260,136,74,27,15,6,4,1,1,0,0,0,0
32453,16400,8248,4205,2066,1003,522,252,125,56,36,17,10,4,1,2,0,0,0,0
32537,16226,8024,4075,2070,1091,540,247,120,75,29,20,5,5,1,0,1,0,0,0
32811,16313,8249,4102,2049,1065,484,247,123,73,21,16,12,9,1,3,0,0,0,0
32541,16306,8192,4119,1941,1073,481,270,140,63,40,18,7,3,5,2,1,0,0,0
32861,16425,8103,4154,2096,1019,543,229,128,73,22,21,11,1,2,1,0,0,0,0
32357,16567,8107,4149,2059,1041,499,258,119,65,29,14,10,2,2,1,0,1,0,0
32305,16441,8220,4141,2070,1073,521,250,120,79,29,18,8,6,0,0,0,0,0,0
32730,16473,8072,4129,2031,1013,559,247,123,68,32,15,6,4,0,0,0,0,0,0
32522,16457,8250,4100,2038,1006,526,240,131,64,24,14,9,1,0,0,1,0,0,0
32376,16336,8222,4121,2046,1096,492,248,123,69,28,20,5,5,2,3,1,2,1,0
32493,16401,8132,4180,2050,1071,468,237,149,71,41,11,7,2,1,0,1,0,0,0
32690,16436,8242,4106,2034,1089,484,224,126,67,27,16,11,6,1,1,0,0,2,0
32531,16288,8236,4191,2043,1044,527,253,124,55,25,23,5,4,1,2,1,0,0,0
32244,16457,8233,4181,2059,1091,470,269,126,69,21,14,5,3,1,1,0,0,0,0
32463,16365,8296,3941,2049,1039,530,254,148,80,25,14,3,4,3,2,0,0,0,0
32296,16506,8013,4171,2093,1046,544,282,114,59,29,19,6,5,1,1,0,1,0,0
32258,16360,8261,4140,2049,1037,524,259,136,70,33,24,4,4,3,1,0,0,1,0
31355,15903,8005,4158,2144,1224,631,356,196,125,63,58,22,26,14,4,2,7,4,7
32701,16353,8267,4220,2072,1028,484,265,112,61,31,10,9,3,2,0,0,1,0,0
32220,16136,8027,4099,2089,1116,527,286,154,71,39,23,12,5,2,1,2,0,1,0
32706,16476,8144,4067,2021,1068,522,265,134,57,34,16,4,3,1,2,1,0,0,0
32262,16258,8232,4209,2058,1103,496,250,133,69,35,19,8,6,3,1,0,0,0,0
32730,16570,8186,4087,1942,1087,504,273,140,64,34,13,10,7,2,0,1,0,0,0
32638,16472,8242,4121,2024,1035,518,232,133,61,30,17,7,3,1,0,0,0,0,0
29458,15600,8047,4226,2331,1401,761,449,271,183,117,83,32,47,21,20,10,9,7,14
32648,16524,8233,4147,2008,1020,465,254,119,77,30,9,11,9,3,0,0,0,0,0
32622,16424,8208,4168,2019,1049,522,261,116,60,30,7,9,4,2,2,0,0,0,0
32544,16473,8245,4156,2074,1001,499,252,137,68,35,22,10,3,0,0,0,0,0,0
32552,16321,8130,4179,2066,1050,506,273,133,67,35,23,10,5,2,0,0,0,0,0
29138,15397,8008,4397,2431,1400,827,458,280,233,122,91,54,38,38,20,13,14,7,11
32560,16475,8172,4124,1972,1072,501,249,136,66,40,16,15,5,1,0,0,0,0,0
32611,16482,8091,4109,2069,1056,500,284,113,65,33,15,9,2,2,2,1,1,0,0
32274,16333,8081,4064,2020,1077,547,252,137,67,29,21,12,7,2,2,1,1,1,0
33578,15813,7399,3648,1752,896,418,218,108,53,22,7,9,4,1,1,0,0,1,0
33200,16002,7852,3958,1974,1018,524,243,116,49,37,16,6,2,1,2,0,0,0,0
32682,16581,8152,4214,2003,1026,495,259,126,70,39,7,2,4,1,2,0,0,0,0
32532,16538,8175,4111,2044,1040,533,267,104,60,34,15,7,5,3,1,0,0,0,0
32776,16416,8061,4171,2117,1012,509,258,133,49,24,15,8,3,4,1,1,1,0,0
32501,16524,8165,4093,2035,994,551,260,126,64,31,18,10,3,2,2,1,0,0,0
32210,16176,8063,4185,2062,1095,508,277,151,95,41,19,12,7,1,1,1,0,0,0
32717,16349,8125,4139,2060,1086,531,256,126,50,35,15,3,3,1,1,0,0,0,0
32585,16398,8082,4107,2015,1020,530,278,134,66,42,8,11,3,2,1,0,1,0,0
32429,16513,8233,4163,2051,1012,471,260,131,81,26,12,10,2,2,1,1,0,0,0
32896,16469,8096,4214,1984,997,514,247,121,65,32,11,17,7,3,2,0,1,1,0
32386,16480,8174,4136,1985,1069,533,264,110,71,40,18,9,5,1,0,0,0,0,0
32202,16524,8196,4170,2075,1021,502,266,135,69,36,19,6,3,1,1,0,0,1,1
32418,16398,8120,4224,2032,1021,520,259,136,81,23,23,14,4,3,2,1,0,0,0
32530,16362,8197,4110,2046,1039,523,293,99,70,33,12,7,5,1,1,0,0,0,0
32765,16480,8267,4179,2076,1026,451,230,136,59,34,18,5,4,2,1,0,0,0,0
32566,16347,8320,4122,2047,1042,531,259,142,55,25,12,8,3,1,0,0,0,1,1
32489,16420,8147,4109,2040,1119,488,270,148,52,33,20,9,4,0,1,0,1,0,0
32568,16524,8104,4138,2061,1050,526,258,133,46,25,18,12,7,2,0,0,0,0,0
32650,16387,8146,4231,2061,1068,491,248,117,67,27,17,8,5,0,2,1,0,0,0
32658,16512,8118,4139,2032,1087,498,227,123,58,31,15,11,6,0,1,0,0,0,0
32729,16488,8069,4096,2116,1000,503,273,134,69,23,15,8,1,0,3,0,0,0,0
32412,16289,8116,4099,2069,1078,526,249,126,66,34,14,4,8,3,3,0,0,0,0
32256,16633,8143,4089,1998,1085,519,263,122,65,32,17,13,8,1,3,1,0,0,0
32476,16447,8146,4171,2039,1079,493,232,129,73,31,18,8,2,2,1,0,0,0,0
32430,16614,8111,4107,2108,1033,480,250,133,64,34,16,13,5,2,0,1,0,0,0
32397,16350,8218,4220,2000,1061,493,258,150,55,24,14,3,6,2,0,1,0,0,0
32609,16596,8231,4085,2023,1031,517,241,127,57,37,16,7,9,3,1,0,0,0,0
32550,16466,8069,4161,2021,1102,475,287,117,71,31,15,7,4,4,0,0,0,0,0
31287,16077,7990,4367,2205,1178,616,323,177,109,72,26,27,19,11,4,1,3,1,3
32307,16555,8179,4087,2079,1073,513,235,131,43,31,17,7,4,3,1,0,0,0,0
32372,16443,8208,4078,2037,1076,517,257,128,69,35,15,13,5,0,1,0,0,0,0
32260,16484,8196,4191,2074,1056,558,234,111,69,28,13,10,6,1,2,0,0,0,0
